run_id,case_id,step,selected_antibody_id,SoMS,toggle_rate,drift,proxy_survivability_score,tie_break_risk,core10_operational_risk,hazard_rule,log_ts,log_type
core10_sim_001,B_GOVERNED,14,GDPa1-060,3.2492333040705,0.0311478311961625,0.2250000000000001,0.858994569977229,1.3087443942137356,0.1566727000253011,0.141005430022771,2026-01-09T08:53:13.928066,OPERATION_STATE
core10_sim_001,B_GOVERNED,15,GDPa1-060,3.5461088705156083,0.0434858530414248,0.2400000000000001,0.858994569977229,1.3087443942137356,0.1566727000253011,0.141005430022771,2026-01-09T08:53:13.928066,OPERATION_STATE
core10_sim_001,B_GOVERNED,16,GDPa1-060,3.795156630361877,0.0555002977680544,0.2550000000000001,0.858994569977229,1.3087443942137356,0.1566727000253011,0.141005430022771,2026-01-09T08:53:13.928066,OPERATION_STATE
core10_sim_001,B_GOVERNED,17,GDPa1-060,4.072018833241085,0.0906921927043717,0.2700000000000001,0.858994569977229,1.3087443942137356,0.1566727000253011,0.141005430022771,2026-01-09T08:53:13.928066,OPERATION_STATE
core10_sim_001,B_GOVERNED,18,GDPa1-060,4.339532498515686,0.1099427999438549,0.2850000000000001,0.858994569977229,1.3087443942137356,0.1566727000253011,0.141005430022771,2026-01-09T08:53:13.928066,OPERATION_STATE
core10_sim_001,B_GOVERNED,19,GDPa1-060,4.59808548862956,0.1478508998312103,0.3000000000000001,0.858994569977229,1.3087443942137356,0.1566727000253011,0.141005430022771,2026-01-09T08:53:13.928066,OPERATION_STATE
core10_sim_001,B_GOVERNED,20,GDPa1-060,4.893243186481328,0.1884346145233707,0.3150000000000001,0.858994569977229,1.3087443942137356,0.1566727000253011,0.141005430022771,2026-01-09T08:53:13.928066,OPERATION_STATE
core10_sim_001,B_GOVERNED,21,GDPa1-060,5.165475606763254,0.2296583997631464,0.3300000000000002,0.858994569977229,1.3087443942137356,0.1566727000253011,0.141005430022771,2026-01-09T08:53:13.928066,OPERATION_STATE
core10_sim_001,B_GOVERNED,22,GDPa1-060,5.458601937373767,0.274497457739545,0.3450000000000002,0.858994569977229,1.3087443942137356,0.1566727000253011,0.141005430022771,2026-01-09T08:53:13.928066,OPERATION_STATE
core10_sim_001,B_GOVERNED,23,GDPa1-060,5.7720731273604295,0.3231355852364002,0.3600000000000002,0.858994569977229,1.3087443942137356,0.1566727000253011,0.141005430022771,2026-01-09T08:53:13.928066,OPERATION_STATE
core10_sim_001,B_GOVERNED,24,GDPa1-060,6.086944013049567,0.3739635479403976,0.3750000000000002,0.858994569977229,1.3087443942137356,0.1566727000253011,0.141005430022771,2026-01-09T08:53:13.928066,OPERATION_STATE
core10_sim_001,B_GOVERNED,25,GDPa1-060,6.399269015451066,0.4341786022078915,0.3900000000000002,0.858994569977229,1.3087443942137356,0.1566727000253011,0.141005430022771,2026-01-09T08:53:13.928066,OPERATION_STATE
core10_sim_001,B_GOVERNED,26,GDPa1-060,6.681918513481651,0.4886340620534269,0.4050000000000002,0.858994569977229,1.3087443942137356,0.1566727000253011,0.141005430022771,2026-01-09T08:53:13.928066,OPERATION_STATE
core10_sim_001,B_GOVERNED,27,GDPa1-060,6.989553674823493,0.5436474555801019,0.4200000000000002,0.858994569977229,1.3087443942137356,0.1566727000253011,0.141005430022771,2026-01-09T08:53:13.928066,OPERATION_STATE
core10_sim_001,B_GOVERNED,28,GDPa1-060,7.306343444226658,0.6237490407015542,0.4350000000000003,0.858994569977229,1.3087443942137356,0.1566727000253011,0.141005430022771,2026-01-09T08:53:13.928066,OPERATION_STATE
core10_sim_001,B_GOVERNED,29,GDPa1-060,7.616569436340493,0.7023339962565774,0.4500000000000003,0.858994569977229,1.3087443942137356,0.1566727000253011,0.141005430022771,2026-01-09T08:53:13.928066,OPERATION_STATE
core10_sim_001,B_GOVERNED,30,GDPa1-060,7.915704655335876,0.7716373179658281,0.4650000000000003,0.858994569977229,1.3087443942137356,0.1566727000253011,0.141005430022771,2026-01-09T08:53:13.928066,OPERATION_STATE
core10_sim_001,B_GOVERNED,31,GDPa1-060,8.257002331065676,0.8539017132885294,0.4800000000000003,0.858994569977229,1.3087443942137356,0.1566727000253011,0.141005430022771,2026-01-09T08:53:13.928066,OPERATION_STATE
core10_sim_001,B_GOVERNED,32,GDPa1-060,8.614519477089233,0.9419873576496371,0.4950000000000003,0.858994569977229,1.3087443942137356,0.1566727000253011,0.141005430022771,2026-01-09T08:53:13.928066,OPERATION_STATE
core10_sim_001,B_GOVERNED,33,GDPa1-060,8.956087590071963,1.0212660117321,0.5100000000000003,0.858994569977229,1.3087443942137356,0.1566727000253011,0.141005430022771,2026-01-09T08:53:13.928066,OPERATION_STATE
core10_sim_001,B_GOVERNED,34,GDPa1-060,9.327039722124804,1.1070051404923922,0.5250000000000004,0.858994569977229,1.3087443942137356,0.1566727000253011,0.141005430022771,2026-01-09T08:53:13.928066,OPERATION_STATE
core10_sim_001,B_GOVERNED,35,GDPa1-060,9.748068610085744,1.249574440361466,0.7900000000000004,0.858994569977229,1.3087443942137356,0.1566727000253011,0.141005430022771,2026-01-09T08:53:13.928066,OPERATION_STATE
core10_sim_001,B_GOVERNED,36,GDPa1-085,10.178037389144135,1.417953543485511,0.8050000000000004,0.8446062607912319,1.234428972204328,0.1726597102319645,0.141005430022771,2026-01-09T08:53:13.928066,OPERATION_STATE
core10_sim_001,B_GOVERNED,37,GDPa1-085,10.634493728643973,1.5,0.8200000000000004,0.8446062607912319,1.234428972204328,0.1726597102319645,0.1553937392087681,2026-01-09T08:53:13.928066,OPERATION_STATE
core10_sim_001,B_GOVERNED,38,GDPa1-085,11.084806500495665,1.5,0.8350000000000004,0.8446062607912319,1.234428972204328,0.1726597102319645,0.1553937392087681,2026-01-09T08:53:13.928066,OPERATION_STATE
core10_sim_001,B_GOVERNED,39,GDPa1-085,11.561426133153434,1.5,0.8500000000000004,0.8446062607912319,1.234428972204328,0.1726597102319645,0.1553937392087681,2026-01-09T08:53:13.928066,OPERATION_STATE
core10_sim_001,B_GOVERNED,40,GDPa1-085,12.039919462683006,1.5,0.8650000000000004,0.8446062607912319,1.234428972204328,0.1726597102319645,0.1553937392087681,2026-01-09T08:53:13.928066,OPERATION_STATE
core10_sim_001,B_GOVERNED,41,GDPa1-085,12.507266210530128,1.5,0.8800000000000004,0.8446062607912319,1.234428972204328,0.1726597102319645,0.1553937392087681,2026-01-09T08:53:13.928066,OPERATION_STATE
core10_sim_001,B_GOVERNED,42,GDPa1-085,12.963207242396772,1.5,0.8950000000000005,0.8446062607912319,1.234428972204328,0.1726597102319645,0.1553937392087681,2026-01-09T08:53:13.928066,OPERATION_STATE
core10_sim_001,B_GOVERNED,43,GDPa1-085,13.43892702037114,1.5,0.9100000000000004,0.8446062607912319,1.234428972204328,0.1726597102319645,0.1553937392087681,2026-01-09T08:53:13.928066,OPERATION_STATE
core10_sim_001,B_GOVERNED,44,GDPa1-060,13.94233456797696,1.5,0.9250000000000004,0.858994569977229,1.3087443942137356,0.1566727000253011,0.1553937392087681,2026-01-09T08:53:13.928066,OPERATION_STATE
core10_sim_001,B_GOVERNED,45,GDPa1-060,14.454684884584111,1.5,0.9400000000000004,0.858994569977229,1.3087443942137356,0.1566727000253011,0.141005430022771,2026-01-09T08:53:13.928066,OPERATION_STATE
core10_sim_001,B_GOVERNED,46,GDPa1-060,14.950511532770928,1.5,0.9550000000000004,0.858994569977229,1.3087443942137356,0.1566727000253011,0.141005430022771,2026-01-09T08:53:13.928066,OPERATION_STATE
core10_sim_001,B_GOVERNED,47,GDPa1-060,15.426307458519467,1.5,0.9700000000000004,0.858994569977229,1.3087443942137356,0.1566727000253011,0.141005430022771,2026-01-09T08:53:13.928066,OPERATION_STATE
core10_sim_001,B_GOVERNED,48,GDPa1-060,15.91464608070008,1.5,0.9850000000000004,0.858994569977229,1.3087443942137356,0.1566727000253011,0.141005430022771,2026-01-09T08:53:13.928066,OPERATION_STATE
core10_sim_001,B_GOVERNED,49,GDPa1-060,16.442684179662248,1.5,1.0000000000000004,0.858994569977229,1.3087443942137356,0.1566727000253011,0.141005430022771,2026-01-09T08:53:13.928066,OPERATION_STATE
core10_sim_001,B_GOVERNED,50,GDPa1-060,16.960413543009157,1.5,1.0150000000000003,0.858994569977229,1.3087443942137356,0.1566727000253011,0.141005430022771,2026-01-09T08:53:13.928066,OPERATION_STATE
core10_sim_001,B_GOVERNED,51,GDPa1-060,17.483830878015628,1.5,1.0300000000000002,0.858994569977229,1.3087443942137356,0.1566727000253011,0.141005430022771,2026-01-09T08:53:13.928066,OPERATION_STATE
core10_sim_001,B_GOVERNED,52,GDPa1-085,17.99751634919385,1.5,1.0450000000000002,0.8446062607912319,1.234428972204328,0.1726597102319645,0.141005430022771,2026-01-09T08:53:13.928066,OPERATION_STATE
core10_sim_001,B_GOVERNED,53,GDPa1-085,18.516123732874064,1.5,1.06,0.8446062607912319,1.234428972204328,0.1726597102319645,0.1553937392087681,2026-01-09T08:53:13.928066,OPERATION_STATE
core10_sim_001,B_GOVERNED,54,GDPa1-085,19.075787720401635,1.5,1.075,0.8446062607912319,1.234428972204328,0.1726597102319645,0.1553937392087681,2026-01-09T08:53:13.928066,OPERATION_STATE
core10_sim_001,B_GOVERNED,55,GDPa1-085,19.632584018050977,1.5,1.09,0.8446062607912319,1.234428972204328,0.1726597102319645,0.1553937392087681,2026-01-09T08:53:13.928066,OPERATION_STATE
core10_sim_001,B_GOVERNED,56,GDPa1-085,20.174058843715464,1.5,1.1049999999999998,0.8446062607912319,1.234428972204328,0.1726597102319645,0.1553937392087681,2026-01-09T08:53:13.928066,OPERATION_STATE
core10_sim_001,B_GOVERNED,57,GDPa1-085,20.734109258648164,1.5,1.1199999999999997,0.8446062607912319,1.234428972204328,0.1726597102319645,0.1553937392087681,2026-01-09T08:53:13.928066,OPERATION_STATE
core10_sim_001,B_GOVERNED,58,GDPa1-085,21.302620607653683,1.5,1.1349999999999996,0.8446062607912319,1.234428972204328,0.1726597102319645,0.1553937392087681,2026-01-09T08:53:13.928066,OPERATION_STATE
core10_sim_001,B_GOVERNED,59,GDPa1-085,21.903764010258527,1.5,1.1499999999999997,0.8446062607912319,1.234428972204328,0.1726597102319645,0.1553937392087681,2026-01-09T08:53:13.928066,OPERATION_STATE
